      0.12645   , 100.125       ,0.000148746     ,-0.000279427   ,0.0007408701868115977     ,10.0028  , 9.99721
      0.405396  , 100.404       ,0.000154754     ,-0.000279427   ,0.0007870246835771133     ,10.0028  , 9.99721
      0.684082  , 100.683       ,0.000161797     ,-0.000279427   ,0.0008034167396506049     ,10.0028  , 9.99721
      0.962479  , 100.961       ,0.000168313     ,-0.000279427   ,0.0008226326602440802     ,10.0028  , 9.99721
      1.2406    , 101.239       ,0.000174144     ,-0.000279427   ,0.0008404107290481532     ,10.0028  , 9.99721
      1.51846   , 101.517       ,0.000179231     ,-0.000279427   ,0.0008563198633631545     ,10.0028  , 9.99721
      1.79605   , 101.795       ,0.000183601     ,-0.000279427   ,0.0008701990892695877     ,10.0028  , 9.99721
      2.07394   , 102.072       ,0.000175554     ,-0.000279427   ,0.0008821220727984088     ,10.0028  , 9.99721
      2.35295   , 102.352       ,0.000151488     ,-0.000279427   ,0.0008601668672019732     ,10.0028  , 9.99721
      2.63242   , 102.631       ,0.0001368       ,-0.000279427   ,0.0007945058782764332     ,10.0028  , 9.99721
      2.91162   , 102.91        ,0.000136961     ,-0.000279427   ,0.000754431557436313      ,10.0028  , 9.99721
      3.19055   , 103.189       ,0.00014237      ,-0.000279427   ,0.0007548708252505329     ,10.0028  , 9.99721
      3.46922   , 103.468       ,0.000149624     ,-0.000279427   ,0.0007696285867854054     ,10.0028  , 9.99721
      3.74762   , 103.746       ,0.000157109     ,-0.000279427   ,0.0007894201937689452     ,10.0028  , 9.99721
      4.02573   , 104.024       ,0.000164125     ,-0.000279427   ,0.0008098420545728872     ,10.0028  , 9.99721
      4.30356   , 104.302       ,0.000170409     ,-0.000279427   ,0.0008289843091354065     ,10.0028  , 9.99721
      4.58113   , 104.58        ,0.000175895     ,-0.000279427   ,0.0008461293957475601     ,10.0028  , 9.99721
      4.85901   , 104.858       ,0.000168814     ,-0.000279427   ,0.0008610972418892336     ,10.0028  , 9.99721
      5.138     , 105.137       ,0.000145529     ,-0.000279427   ,0.0008417776431781164     ,10.0028  , 9.99721
      5.41747   , 105.416       ,0.000131547     ,-0.000279427   ,0.0007782475124072695     ,10.0028  , 9.99721
      5.69664   , 105.695       ,0.000132369     ,-0.000279427   ,0.0007400994218580756     ,10.0028  , 9.99721
      5.97556   , 105.974       ,0.000138373     ,-0.000279427   ,0.0007423421432449614     ,10.0028  , 9.99721
      6.25421   , 106.253       ,0.000146152     ,-0.000279427   ,0.0007587232858323854     ,10.0028  , 9.99721
      6.5326    , 106.531       ,0.000154096     ,-0.000279427   ,0.0007799472878622937     ,10.0028  , 9.99721
      6.81069   , 106.809       ,0.000161514     ,-0.000279427   ,0.0008016214711924893     ,10.0028  , 9.99721
      7.08852   , 107.087       ,0.000168144     ,-0.000279427   ,0.0008218605311047996     ,10.0028  , 9.99721
      7.36608   , 107.365       ,0.000173931     ,-0.000279427   ,0.0008399496342617981     ,10.0028  , 9.99721
      7.64395   , 107.643       ,0.000167093     ,-0.000279427   ,0.0008557387202300564     ,10.0028  , 9.99721
      7.92293   , 107.921       ,0.000144007     ,-0.000279427   ,0.000837082115797544      ,10.0028  , 9.99721
      8.2024    , 108.201       ,0.000130207     ,-0.000279427   ,0.0007740949309585589     ,10.0028  , 9.99721
      8.48157   , 108.48        ,0.000131197     ,-0.000279427   ,0.0007364434040254393     ,10.0028  , 9.99721
      8.76047   , 108.759       ,0.000137349     ,-0.000279427   ,0.0007391444918271633     ,10.0028  , 9.99721
      9.03911   , 109.038       ,0.00014526      ,-0.000279427   ,0.000755929433399087      ,10.0028  , 9.99721
      9.31748   , 109.316       ,0.000153318     ,-0.000279427   ,0.0007775135804692254     ,10.0028  , 9.99721
      9.59557   , 109.594       ,0.000160834     ,-0.000279427   ,0.0007994987981523468     ,10.0028  , 9.99721
      9.87337   , 109.872       ,0.000167551     ,-0.000279427   ,0.0008200052384733126     ,10.0028  , 9.99721
     10.1509    , 110.149       ,0.000173411     ,-0.000279427   ,0.0008383317099522808     ,10.0028  , 9.99721
     10.4288    , 110.427       ,0.000166636     ,-0.000279427   ,0.000854319967041272      ,10.0028  , 9.99721
     10.7077    , 110.706       ,0.000143603     ,-0.000279427   ,0.000835835250014324      ,10.0028  , 9.99721
     10.9872    , 110.986       ,0.000129849     ,-0.000279427   ,0.0007729926688657341     ,10.0028  , 9.99721
     11.2663    , 111.265       ,0.000130882     ,-0.000279427   ,0.0007354666470223918     ,10.0028  , 9.99721
     11.5452    , 111.544       ,0.000137072     ,-0.000279427   ,0.0007382850547993419     ,10.0028  , 9.99721
     11.8239    , 111.822       ,0.000145016     ,-0.000279427   ,0.0007551736744889078     ,10.0028  , 9.99721
     12.1022    , 112.101       ,0.000153102     ,-0.000279427   ,0.0007768478578191036     ,10.0028  , 9.99721
     12.3803    , 112.379       ,0.000160643     ,-0.000279427   ,0.0007989094699046982     ,10.0028  , 9.99721
     12.6581    , 112.657       ,0.000167382     ,-0.000279427   ,0.000819484119513586      ,10.0028  , 9.99721
     12.9356    , 112.934       ,0.000173262     ,-0.000279427   ,0.000837870615165926      ,10.0028  , 9.99721
     13.2135    , 113.212       ,0.000166503     ,-0.000279427   ,0.0008539134396852551     ,10.0028  , 9.99721
     13.4924    , 113.491       ,0.000143485     ,-0.000279427   ,0.0008354723766025772     ,10.0028  , 9.99721
     13.7718    , 113.77        ,0.000129745     ,-0.000279427   ,0.0007726707210267407     ,10.0028  , 9.99721
     14.051     , 114.05        ,0.000130788     ,-0.000279427   ,0.000735182896384635      ,10.0028  , 9.99721
     14.3298    , 114.328       ,0.000136988     ,-0.000279427   ,0.000738028587876754      ,10.0028  , 9.99721
     14.6085    , 114.607       ,0.000144939     ,-0.000279427   ,0.0007549444912814889     ,10.0028  , 9.99721
     14.8868    , 114.885       ,0.000153031     ,-0.000279427   ,0.0007766377732123028     ,10.0028  , 9.99721
     15.1648    , 115.163       ,0.000160577     ,-0.000279427   ,0.0007987157555269987     ,10.0028  , 9.99721
     15.4426    , 115.441       ,0.000167319     ,-0.000279427   ,0.000819304046993471      ,10.0028  , 9.99721
     15.7201    , 115.719       ,0.000173203     ,-0.000279427   ,0.0008376987277603617     ,10.0028  , 9.99721
     15.998     , 115.997       ,0.000166449     ,-0.000279427   ,0.0008537524657657585     ,10.0028  , 9.99721
     16.2769    , 116.275       ,0.000143437     ,-0.000279427   ,0.0008353250445406649     ,10.0028  , 9.99721
     16.5564    , 116.555       ,0.000129701     ,-0.000279427   ,0.0007725397591939299     ,10.0028  , 9.99721
     16.8355    , 116.834       ,0.000130746     ,-0.000279427   ,0.0007350628480378916     ,10.0028  , 9.99721
     17.1144    , 117.113       ,0.000136946     ,-0.000279427   ,0.0007379139962730445     ,10.0028  , 9.99721
     17.393     , 117.392       ,0.000144897     ,-0.000279427   ,0.0007548298996777794     ,10.0028  , 9.99721
     17.6713    , 117.67        ,0.00015299      ,-0.000279427   ,0.0007765231816085933     ,10.0028  , 9.99721
     17.9493    , 117.948       ,0.000160536     ,-0.000279427   ,0.000798603892294806      ,10.0028  , 9.99721
     18.2271    , 118.226       ,0.000167279     ,-0.000279427   ,0.0008191921837612785     ,10.0028  , 9.99721
     18.5046    , 118.503       ,0.000173163     ,-0.000279427   ,0.0008375895928996861     ,10.0028  , 9.99721
     18.7824    , 118.781       ,0.00016641      ,-0.000279427   ,0.0008536433309050826     ,10.0028  , 9.99721
     19.0614    , 119.06        ,0.000143401     ,-0.000279427   ,0.0008352186380515063     ,10.0028  , 9.99721
     19.3408    , 119.339       ,0.000129668     ,-0.000279427   ,0.0007724415378193219     ,10.0028  , 9.99721
     19.6199    , 119.618       ,0.000130715     ,-0.000279427   ,0.0007349728117778343     ,10.0028  , 9.99721
     19.8988    , 119.897       ,0.000136915     ,-0.000279427   ,0.0007378294167560209     ,10.0028  , 9.99721
     20.1773    , 120.176       ,0.000144865     ,-0.000279427   ,0.0007547453201607557     ,10.0028  , 9.99721
     20.4557    , 120.454       ,0.000152958     ,-0.000279427   ,0.0007764358737200528     ,10.0028  , 9.99721
