   5.67798   , 105.677       ,0.000489177     ,-0.00025444     ,0.0015740984778415308     ,10.0025  ,10.1577  ,10.6464 ,11.5532 ,13.0628 ,15.5703 , 20.0221 , 29.2848 , 57.7626 ,139.992  , 57.4138 , 29.1914 , 19.978  ,15.5442 ,13.0454 ,11.5408 ,10.6372 ,10.1508  , 9.99746
   5.96224   , 105.961       ,0.000518357     ,-0.000265884    ,0.0016817600178981175     ,10.0027  ,10.1579  ,10.6466 ,11.5535 ,13.0632 ,15.571  , 20.0233 , 29.2875 , 57.7729 ,139.699  , 57.4037 , 29.1887 , 19.9767 ,15.5435 ,13.0449 ,11.5405 ,10.6369 ,10.1506  , 9.99734
   6.2462    , 106.245       ,0.000542541     ,-0.000277901    ,0.0017769856405807066     ,10.0028  ,10.1581  ,10.6468 ,11.5538 ,13.0636 ,15.5716 , 20.0244 , 29.2898 , 57.7815 ,139.408  , 57.3951 , 29.1864 , 19.9757 ,15.5429 ,13.0445 ,11.5402 ,10.6367 ,10.1505  , 9.99722
   6.52988   , 106.528       ,0.000561537     ,-0.000290298    ,0.0018593619976044898     ,10.0029  ,10.1582  ,10.647  ,11.5541 ,13.064  ,15.5722 , 20.0253 , 29.2917 , 57.7885 ,139.119  , 57.3882 , 29.1845 , 19.9748 ,15.5423 ,13.0441 ,11.5399 ,10.6365 ,10.1503  , 9.9971
   6.81328   , 106.812       ,0.000575195     ,-0.000302696    ,0.0019281019537868433     ,10.003   ,10.1584  ,10.6472 ,11.5543 ,13.0643 ,15.5726 , 20.026  , 29.2932 , 57.7937 ,138.831  , 57.3831 , 29.1831 , 19.974  ,15.5419 ,13.0438 ,11.5397 ,10.6363 ,10.1502  , 9.99697
   7.09641   , 107.095       ,0.000583358     ,-0.000314522    ,0.001982279226997782      ,10.0031  ,10.1585  ,10.6474 ,11.5545 ,13.0646 ,15.573  , 20.0265 , 29.2942 , 57.7971 ,138.546  , 57.3798 , 29.1821 , 19.9735 ,15.5415 ,13.0436 ,11.5395 ,10.6362 ,10.15    , 9.99686
   7.37923   , 107.378       ,0.000585894     ,-0.000325966    ,0.0020206837844695636     ,10.0033  ,10.1586  ,10.6475 ,11.5547 ,13.0648 ,15.5732 , 20.0268 , 29.2947 , 57.7985 ,138.262  , 57.3783 , 29.1815 , 19.9732 ,15.5413 ,13.0434 ,11.5393 ,10.636  ,10.1499  , 9.99674
   7.66178   , 107.66        ,0.000582777     ,-0.000337028    ,0.0020432146764560637     ,10.0034  ,10.1587  ,10.6476 ,11.5548 ,13.0649 ,15.5733 , 20.027  , 29.2948 , 57.7982 ,137.981  , 57.3787 , 29.1815 , 19.9731 ,15.5412 ,13.0433 ,11.5392 ,10.6359 ,10.1498  , 9.99663
   7.94405   , 107.943       ,0.00057413      ,-0.000347519    ,0.002049800965297843      ,10.0035  ,10.1588  ,10.6477 ,11.5548 ,13.0649 ,15.5733 , 20.0269 , 29.2944 , 57.7959 ,137.701  , 57.3809 , 29.1819 , 19.9732 ,15.5412 ,13.0433 ,11.5392 ,10.6359 ,10.1497  , 9.99653
   8.22603   , 108.225       ,0.000560201     ,-0.000357056    ,0.0020405204095831323     ,10.0036  ,10.1589  ,10.6477 ,11.5549 ,13.0649 ,15.5732 , 20.0266 , 29.2936 , 57.7919 ,137.423  , 57.3848 , 29.1827 , 19.9735 ,15.5413 ,13.0433 ,11.5392 ,10.6358 ,10.1496  , 9.99643
   8.50774   , 108.506       ,0.000541331     ,-0.000365639    ,0.0020155271623026366     ,10.0037  ,10.159   ,10.6478 ,11.5548 ,13.0648 ,15.573  , 20.0261 , 29.2923 , 57.7862 ,137.148  , 57.3905 , 29.184  , 19.974  ,15.5415 ,13.0434 ,11.5392 ,10.6358 ,10.1496  , 9.99635
   8.78917   , 108.788       ,0.000517926     ,-0.000373459    ,0.0019757515981436162     ,10.0037  ,10.159   ,10.6478 ,11.5548 ,13.0646 ,15.5727 , 20.0254 , 29.2906 , 57.7789 ,136.873  , 57.3976 , 29.1856 , 19.9746 ,15.5418 ,13.0435 ,11.5392 ,10.6358 ,10.1495  , 9.99627
   9.07032   , 109.069       ,0.00049044      ,-0.000379944    ,0.0019225619954217929     ,10.0038  ,10.159   ,10.6477 ,11.5547 ,13.0644 ,15.5723 , 20.0246 , 29.2886 , 57.7703 ,136.6    , 57.4062 , 29.1876 , 19.9754 ,15.5422 ,13.0437 ,11.5394 ,10.6358 ,10.1495  , 9.9962
   9.35118   , 109.35        ,0.000459358     ,-0.000385284    ,0.0018564167205520042     ,10.0039  ,10.159   ,10.6477 ,11.5545 ,13.0641 ,15.5718 , 20.0236 , 29.2863 , 57.7604 ,136.329  , 57.416  , 29.1899 , 19.9764 ,15.5427 ,13.044  ,11.5395 ,10.6359 ,10.1495  , 9.99615
   9.63177   , 109.63        ,0.000425187     ,-0.000389481    ,0.0017788982290140485     ,10.0039  ,10.159   ,10.6476 ,11.5543 ,13.0638 ,15.5712 , 20.0225 , 29.2836 , 57.7494 ,136.059  , 57.4268 , 29.1926 , 19.9775 ,15.5433 ,13.0443 ,11.5397 ,10.636  ,10.1496  , 9.99611
   9.91207   , 109.911       ,0.000388467     ,-0.000392342    ,0.0016913925335385069     ,10.0039  ,10.1589  ,10.6475 ,11.5541 ,13.0635 ,15.5706 , 20.0213 , 29.2808 , 57.7375 ,135.79   , 57.4386 , 29.1954 , 19.9787 ,15.5439 ,13.0447 ,11.5399 ,10.6361 ,10.1496  , 9.99608
  10.1921    , 110.191       ,0.000349776     ,-0.000394058    ,0.0015951096668931214     ,10.0039  ,10.1589  ,10.6473 ,11.5539 ,13.0631 ,15.5699 , 20.02   , 29.2777 , 57.7249 ,135.521  , 57.4511 , 29.1985 , 19.98   ,15.5446 ,13.0451 ,11.5401 ,10.6362 ,10.1496  , 9.99606
  10.4719    , 110.47        ,0.000309712     ,-0.00039444     ,0.0014918871872945196     ,10.0039  ,10.1588  ,10.6472 ,11.5536 ,13.0626 ,15.5691 , 20.0186 , 29.2745 , 57.7118 ,135.254  , 57.4641 , 29.2017 , 19.9814 ,15.5454 ,13.0455 ,11.5404 ,10.6364 ,10.1497  , 9.99606
  10.7513    , 110.75        ,0.000268886     ,-0.000393677    ,0.0013830988298014566     ,10.0039  ,10.1587  ,10.647  ,11.5533 ,13.0622 ,15.5684 , 20.0172 , 29.2712 , 57.6984 ,134.986  , 57.4774 , 29.205  , 19.9828 ,15.5461 ,13.046  ,11.5407 ,10.6365 ,10.1498  , 9.99606
  11.0305    , 111.029       ,0.000227906     ,-0.000391579    ,0.0012706694605191        ,10.0039  ,10.1587  ,10.6468 ,11.553  ,13.0617 ,15.5676 , 20.0157 , 29.2678 , 57.6848 ,134.72   , 57.4909 , 29.2083 , 19.9843 ,15.5469 ,13.0465 ,11.541  ,10.6367 ,10.1499  , 9.99608
  11.3095    , 111.308       ,0.000187376     ,-0.000388527    ,0.0011559987340356162     ,10.0039  ,10.1585  ,10.6466 ,11.5527 ,13.0612 ,15.5668 , 20.0143 , 29.2645 , 57.6714 ,134.453  , 57.5042 , 29.2116 , 19.9857 ,15.5477 ,13.047  ,11.5413 ,10.6369 ,10.15    , 9.99611
  11.5881    , 111.587       ,0.000147882     ,-0.000384331    ,0.0010412543415211763     ,10.0038  ,10.1584  ,10.6464 ,11.5524 ,13.0607 ,15.566  , 20.0128 , 29.2612 , 57.6582 ,134.186  , 57.5173 , 29.2149 , 19.9872 ,15.5485 ,13.0474 ,11.5416 ,10.6371 ,10.1501  , 9.99616
  11.8665    , 111.865       ,0.000109965     ,-0.000379372    ,0.0009277759133905747     ,10.0038  ,10.1583  ,10.6462 ,11.5521 ,13.0602 ,15.5652 , 20.0114 , 29.258  , 57.6455 ,133.919  , 57.53   , 29.2181 , 19.9886 ,15.5493 ,13.0479 ,11.5419 ,10.6373 ,10.1502  , 9.99621
  12.1446    , 112.143       ,0.0000741387    ,-0.000373459    ,0.0008175592534084182     ,10.0037  ,10.1582  ,10.646  ,11.5518 ,13.0598 ,15.5644 , 20.01   , 29.2549 , 57.6334 ,133.651  , 57.542  , 29.2212 , 19.99   ,15.5501 ,13.0484 ,11.5422 ,10.6375 ,10.1503  , 9.99627
  12.4224    , 112.421       ,0.0000408704    ,-0.000366783    ,0.0007117453665430715     ,10.0037  ,10.1581  ,10.6458 ,11.5515 ,13.0593 ,15.5637 , 20.0088 , 29.2521 , 57.6222 ,133.383  , 57.5532 , 29.224  , 19.9913 ,15.5508 ,13.0488 ,11.5425 ,10.6377 ,10.1505  , 9.99633
  12.7       , 112.699       ,0.0000105758    ,-0.000359535    ,0.0006118697802842418     ,10.0036  ,10.1579  ,10.6456 ,11.5512 ,13.0589 ,15.563  , 20.0076 , 29.2494 , 57.6119 ,133.115  , 57.5635 , 29.2267 , 19.9924 ,15.5514 ,13.0493 ,11.5428 ,10.6379 ,10.1506  , 9.9964
  12.9773    , 112.976       ,-0.0000163801   ,-0.000351906    ,0.0005193272381513646     ,10.0035  ,10.1578  ,10.6455 ,11.551  ,13.0585 ,15.5624 , 20.0065 , 29.247  , 57.6026 ,132.845  , 57.5728 , 29.2291 , 19.9935 ,15.5521 ,13.0497 ,11.5431 ,10.6381 ,10.1507  , 9.99648
  13.2543    , 113.253       ,-0.0000396908   ,-0.000343704    ,0.000435374155227969      ,10.0034  ,10.1577  ,10.6453 ,11.5507 ,13.0581 ,15.5619 , 20.0055 , 29.2449 , 57.5945 ,132.575  , 57.5809 , 29.2312 , 19.9945 ,15.5526 ,13.05   ,11.5433 ,10.6383 ,10.1508  , 9.99656
  13.5311    , 113.53        ,-0.0000591105   ,-0.000335121    ,0.00036058485371836114    ,10.0034  ,10.1576  ,10.6451 ,11.5505 ,13.0578 ,15.5614 , 20.0047 , 29.2431 , 57.5877 ,132.304  , 57.5877 , 29.233  , 19.9953 ,15.5531 ,13.0503 ,11.5435 ,10.6384 ,10.151   , 9.99665
  13.8075    , 113.806       ,-0.0000744543   ,-0.000326538    ,0.0002958918910070147     ,10.0033  ,10.1574  ,10.645  ,11.5503 ,13.0575 ,15.5609 , 20.0039 , 29.2416 , 57.5822 ,132.033  , 57.5932 , 29.2345 , 19.996  ,15.5535 ,13.0506 ,11.5437 ,10.6386 ,10.1511  , 9.99673
  14.0837    , 114.082       ,-0.0000856009   ,-0.000317955    ,0.00024231949776137122    ,10.0032  ,10.1573  ,10.6448 ,11.5501 ,13.0573 ,15.5606 , 20.0034 , 29.2405 , 57.5781 ,131.76   , 57.5974 , 29.2356 , 19.9966 ,15.5539 ,13.0509 ,11.5439 ,10.6387 ,10.1512  , 9.99682
  14.3597    , 114.358       ,-0.0000924978   ,-0.000309372    ,0.00020019862544642976    ,10.0031  ,10.1572  ,10.6447 ,11.55   ,13.0571 ,15.5603 , 20.003  , 29.2397 , 57.5753 ,131.486  , 57.6001 , 29.2364 , 19.997  ,15.5541 ,13.051  ,11.5441 ,10.6388 ,10.1513  , 9.99691
  14.6353    , 114.634       ,-0.000095157    ,-0.000301552    ,0.00016967251356682735    ,10.003   ,10.1572  ,10.6446 ,11.5499 ,13.057  ,15.5602 , 20.0027 , 29.2392 , 57.574  ,131.211  , 57.6014 , 29.2369 , 19.9973 ,15.5543 ,13.0512 ,11.5442 ,10.6389 ,10.1514  , 9.99698
  14.9107    , 114.909       ,-0.0000936539   ,-0.000293922    ,0.0001517492953980558     ,10.0029  ,10.1571  ,10.6445 ,11.5498 ,13.0569 ,15.5601 , 20.0026 , 29.2391 , 57.5741 ,130.935  , 57.6014 , 29.237  , 19.9974 ,15.5544 ,13.0513 ,11.5442 ,10.639  ,10.1514  , 9.99706
  15.1859    , 115.184       ,-0.0000881243   ,-0.000286865    ,0.00014544157328815152    ,10.0029  ,10.157   ,10.6445 ,11.5497 ,13.0569 ,15.5601 , 20.0027 , 29.2394 , 57.5755 ,130.659  , 57.6    , 29.2367 , 19.9973 ,15.5544 ,13.0513 ,11.5443 ,10.6391 ,10.1515  , 9.99713
  15.4613    , 115.46        ,-0.0000904606   ,-0.00028019     ,0.00015090131753060554    ,10.0028  ,10.1569  ,10.6444 ,11.5496 ,13.0567 ,15.5599 , 20.0025 , 29.239  , 57.5743 ,130.384  , 57.6011 , 29.2371 , 19.9975 ,15.5546 ,13.0514 ,11.5444 ,10.6391 ,10.1516  , 9.9972
  15.7379    , 115.736       ,-0.000104904    ,-0.000274277    ,0.00013542108321805963    ,10.0027  ,10.1569  ,10.6443 ,11.5495 ,13.0565 ,15.5596 , 20.0019 , 29.2376 , 57.5692 ,130.112  , 57.6062 , 29.2385 , 19.9981 ,15.5549 ,13.0516 ,11.5445 ,10.6393 ,10.1517  , 9.99726
  16.0155    , 116.014       ,-0.000119878    ,-0.000268555    ,0.00008794769166127817    ,10.0027  ,10.1568  ,10.6442 ,11.5493 ,13.0563 ,15.5592 , 20.0012 , 29.2363 , 57.564  ,129.838  , 57.6114 , 29.2398 , 19.9988 ,15.5553 ,13.0519 ,11.5447 ,10.6394 ,10.1518  , 9.99731
  16.2942    , 116.293       ,-0.000132986    ,-0.000262833    ,0.00003928718565749662    ,10.0026  ,10.1567  ,10.6441 ,11.5492 ,13.056  ,15.5589 , 20.0007 , 29.2351 , 57.5594 ,129.563  , 57.616  , 29.241  , 19.9993 ,15.5556 ,13.0521 ,11.5449 ,10.6395 ,10.1518  , 9.99737
  16.5741    , 116.573       ,-0.000143968    ,-0.000257111    ,-0.0000042821790957630915 ,10.0026  ,10.1566  ,10.644  ,11.549  ,13.0559 ,15.5586 , 20.0002 , 29.234  , 57.5555 ,129.287  , 57.62   , 29.2421 , 19.9998 ,15.5559 ,13.0523 ,11.545  ,10.6396 ,10.1519  , 9.99743
  16.855     , 116.854       ,-0.000153043    ,-0.000251389    ,-0.00004205102600410886   ,10.0025  ,10.1565  ,10.6439 ,11.5489 ,13.0557 ,15.5583 , 19.9997 , 29.2331 , 57.5522 ,129.008  , 57.6232 , 29.243  , 20.0003 ,15.5562 ,13.0525 ,11.5451 ,10.6397 ,10.152   , 9.99749
  17.137     , 117.136       ,-0.000160545    ,-0.000245667    ,-0.0000746168684297404    ,10.0025  ,10.1565  ,10.6438 ,11.5488 ,13.0555 ,15.5581 , 19.9994 , 29.2323 , 57.5495 ,128.728  , 57.626  , 29.2438 , 20.0006 ,15.5564 ,13.0526 ,11.5452 ,10.6398 ,10.1521  , 9.99754
  17.4201    , 117.419       ,-0.00016683     ,-0.000239944    ,-0.00010289098245929956   ,10.0024  ,10.1564  ,10.6437 ,11.5487 ,13.0554 ,15.5579 , 19.999  , 29.2317 , 57.5471 ,128.447  , 57.6284 , 29.2444 , 20.001  ,15.5566 ,13.0528 ,11.5453 ,10.6399 ,10.1521  , 9.9976
  17.7043    , 117.703       ,-0.000172276    ,-0.000234222    ,-0.00012784603253855872   ,10.0023  ,10.1563  ,10.6436 ,11.5486 ,13.0552 ,15.5577 , 19.9987 , 29.2311 , 57.545  ,128.164  , 57.6305 , 29.245  , 20.0013 ,15.5568 ,13.0529 ,11.5454 ,10.64   ,10.1522  , 9.99766
  17.9897    , 117.988       ,-0.000177268    ,-0.0002285      ,-0.00015051061472938645   ,10.0023  ,10.1563  ,10.6435 ,11.5485 ,13.0551 ,15.5575 , 19.9984 , 29.2305 , 57.543  ,127.88   , 57.6325 , 29.2456 , 20.0016 ,15.557  ,13.053  ,11.5455 ,10.64   ,10.1523  , 9.99771
  18.2761    , 118.275       ,-0.000182189    ,-0.000222778    ,-0.000171936516251545     ,10.0022  ,10.1562  ,10.6434 ,11.5484 ,13.055  ,15.5573 , 19.9981 , 29.2299 , 57.5411 ,127.595  , 57.6344 , 29.2462 , 20.0019 ,15.5571 ,13.0532 ,11.5456 ,10.6401 ,10.1523  , 9.99777
  18.5636    , 118.562       ,-0.000186922    ,-0.000217056    ,-0.00019316870339600403   ,10.0022  ,10.1561  ,10.6434 ,11.5483 ,13.0549 ,15.5571 , 19.9979 , 29.2294 , 57.5392 ,127.309  , 57.6363 , 29.2467 , 20.0021 ,15.5573 ,13.0533 ,11.5457 ,10.6402 ,10.1524  , 9.99783
  18.8523    , 118.851       ,-0.000190739    ,-0.000211334    ,-0.00021388795669528732   ,10.0021  ,10.1561  ,10.6433 ,11.5482 ,13.0547 ,15.557  , 19.9976 , 29.2289 , 57.5376 ,127.022  , 57.6379 , 29.2472 , 20.0024 ,15.5575 ,13.0534 ,11.5458 ,10.6403 ,10.1525  , 9.99789
  19.1414    , 119.14        ,-0.000177784    ,-0.000205612    ,-0.0002321080216850968    ,10.0021  ,10.156   ,10.6433 ,11.5482 ,13.0548 ,15.5571 , 19.998  , 29.2298 , 57.5415 ,126.729  , 57.634  , 29.2463 , 20.002  ,15.5573 ,13.0533 ,11.5458 ,10.6403 ,10.1525  , 9.99794
  19.4303    , 119.429       ,-0.000145328    ,-0.00019989     ,-0.0002045678395935818    ,10.002   ,10.156   ,10.6433 ,11.5483 ,13.0551 ,15.5577 , 19.999  , 29.2322 , 57.5518 ,126.431  , 57.6237 , 29.2439 , 20.001  ,15.5568 ,13.0531 ,11.5457 ,10.6402 ,10.1525  , 9.998
  19.7188    , 119.717       ,-0.000106266    ,-0.000195122    ,-0.0001238216845511419    ,10.002   ,10.1561  ,10.6434 ,11.5486 ,13.0555 ,15.5583 , 20.0002 , 29.2352 , 57.5643 ,126.132  , 57.6112 , 29.2409 , 19.9998 ,15.5562 ,13.0527 ,11.5455 ,10.6401 ,10.1525  , 9.99805
  20.0071    , 120.006       ,-0.0000642677   ,-0.000191116    ,-0.000023750474054551078  ,10.0019  ,10.1561  ,10.6436 ,11.5488 ,13.0559 ,15.559  , 20.0016 , 29.2385 , 57.5777 ,125.832  , 57.5977 , 29.2376 , 19.9984 ,15.5555 ,13.0523 ,11.5452 ,10.64   ,10.1524  , 9.99809
  20.2951    , 120.294       ,-0.0000205624   ,-0.000188255    ,0.00008537156327502804    ,10.0019  ,10.1561  ,10.6437 ,11.549  ,13.0563 ,15.5598 , 20.0031 , 29.2419 , 57.5918 ,125.532  , 57.5836 , 29.2342 , 19.9969 ,15.5547 ,13.0518 ,11.545  ,10.6399 ,10.1524  , 9.99812
  20.5827    , 120.581       ,0.0000243328    ,-0.000186729    ,0.00020071292347736408    ,10.0019  ,10.1562  ,10.6439 ,11.5493 ,13.0568 ,15.5606 , 20.0046 , 29.2455 , 57.6064 ,125.232  , 57.569  , 29.2306 , 19.9954 ,15.5539 ,13.0514 ,11.5447 ,10.6397 ,10.1523  , 9.99813
  20.8701    , 120.869       ,0.0000701481    ,-0.000186348    ,0.00032112196093517665    ,10.0019  ,10.1563  ,10.644  ,11.5496 ,13.0573 ,15.5614 , 20.0062 , 29.2491 , 57.6214 ,124.932  , 57.5541 , 29.227  , 19.9938 ,15.553  ,13.0509 ,11.5444 ,10.6395 ,10.1522  , 9.99814
  21.1572    , 121.156       ,0.00011673      ,-0.000187492    ,0.0004456033657191033     ,10.0019  ,10.1564  ,10.6442 ,11.5499 ,13.0578 ,15.5623 , 20.0078 , 29.2529 , 57.6367 ,124.633  , 57.5388 , 29.2232 , 19.9922 ,15.5522 ,13.0503 ,11.5441 ,10.6393 ,10.1522  , 9.99813
  21.444     , 121.443       ,0.000164004     ,-0.000189972    ,0.0005742567233895106     ,10.0019  ,10.1565  ,10.6444 ,11.5503 ,13.0583 ,15.5632 , 20.0095 , 29.2568 , 57.6523 ,124.333  , 57.5232 , 29.2193 , 19.9905 ,15.5512 ,13.0498 ,11.5437 ,10.6391 ,10.152   , 9.9981
  21.7305    , 121.729       ,0.000211935     ,-0.000193977    ,0.0007066209391600436     ,10.0019  ,10.1566  ,10.6447 ,11.5507 ,13.0589 ,15.5642 , 20.0112 , 29.2608 , 57.6682 ,124.034  , 57.5074 , 29.2154 , 19.9888 ,15.5503 ,13.0492 ,11.5434 ,10.6389 ,10.1519  , 9.99806
  22.0167    , 122.015       ,0.000260467     ,-0.000199318    ,0.0008428580782988058     ,10.002   ,10.1568  ,10.6449 ,11.551  ,13.0595 ,15.5652 , 20.013  , 29.2648 , 57.6844 ,123.734  , 57.4913 , 29.2113 , 19.987  ,15.5493 ,13.0486 ,11.543  ,10.6386 ,10.1518  , 9.99801
  22.3026    , 122.301       ,0.000308795     ,-0.000206375    ,0.000982557520892505      ,10.0021  ,10.1569  ,10.6452 ,11.5514 ,13.0602 ,15.5662 , 20.0148 , 29.2689 , 57.7006 ,123.435  , 57.4752 , 29.2072 , 19.9852 ,15.5483 ,13.048  ,11.5426 ,10.6384 ,10.1516  , 9.99794
  22.5882    , 122.587       ,0.000355289     ,-0.000214386    ,0.0011240413184582518     ,10.0021  ,10.1571  ,10.6454 ,11.5519 ,13.0608 ,15.5672 , 20.0166 , 29.2729 , 57.7164 ,123.137  , 57.4596 , 29.2033 , 19.9834 ,15.5473 ,13.0474 ,11.5422 ,10.6381 ,10.1515  , 9.99786
  22.8736    , 122.872       ,0.000398582     ,-0.000223541    ,0.0012618227158755755     ,10.0022  ,10.1573  ,10.6457 ,11.5522 ,13.0614 ,15.5681 , 20.0183 , 29.2766 , 57.7311 ,122.84   , 57.445  , 29.1995 , 19.9817 ,15.5464 ,13.0468 ,11.5418 ,10.6379 ,10.1513  , 9.99777
